sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
mbbank_2021_s902_8,mbbank_2021,mbbank,2021,GIẢI PHÁP CỤ THỂ,"- Hoàn thiện 2 nền tảng chủ lực App MBBank và BIZ MBBank, tối ưu trải nghiệm trên hành trình khách hàng, đa dạng sản phẩm trên kênh số.","Tối ưu chi phí huy động vốn, tăng trưởng mạnh CASA.","- Xây dựng tổ chức dữ liệu xuất sắc thông qua hợp nhất dữ liệu tập đoàn, xây dựng hạ tầng dữ liệu qui mô lớn, công cụ phân tích thông minh.",bullet_like,S_product,0.95,llm,,
ocb_2024_s535_0,ocb_2024,ocb,2024,CÁC NỘI DUNG KHÁC HĐQT CẦN BÁO CÁO ĐHĐCĐ THEO LUẬT ĐỊNH,Chi tiết theo Báo cáo tình hình quản trị công ty năm 2024.,,,paragraph,G,0.95,llm_weak_agree,,
mbbank_2023_s810_0,mbbank_2023,mbbank,2023,Mục tiêu đề ra,"Sang năm 2024, MB AMC đặt mục tiêu tăng trưởng toàn diện và bền vững, tập trung vào hoạt động kinh doanh lõi gồm xử lý nợ, tư vấn thẩm định và quản lý, khai thác tài sản với 02 nền tảng: Nền tảng số và Quản trị rủi ro tiên tiến; Trọng tâm vào 04 chuyển dịch then chốt: Chuyển dịch số toàn diện, Quản trị rủi ro tiên tiến, Nâng cao năng lực quản trị, Nâng cao chất lượng dịch vụ các hoạt động kinh doanh.",,,paragraph,G,0.9,llm,,
agribank_2023_s505_0,agribank_2023,agribank,2023,BÁO CÁO THƯỜNG NIÊN,"Để phòng tránh rủi ro lãi suất trên sổ ngân hàng, Agribank thường xuyên bám sát diễn biến lãi suất trên thị trường để điều hành lãi suất trên toàn hệ thống đảm bảo chênh lệch đầu ra và đầu vào nhất là trong bối cảnh Ngân hàng Nhà nước đã 4 lần điều chỉnh giảm lãi suất.",,"Các biện pháp phòng ngừa rủi ro lãi suất trên sổ ngân hàng gồm: (i) Các biện pháp cân đối, cơ cấu lại các khoản mục trên bảng cân đối kế toán của Agribank nhằm giảm thiểu rủi ro lãi suất trên sổ ngân hàng; (ii) Sử dụng các sản phẩm phái sinh lãi suất để phòng ngừa rủi ro.",paragraph,G,0.95,llm,,
mbbank_2024_s953_6,mbbank_2024,mbbank,2024,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,"Năm 2025, MBAL đặt mục tiêu tăng trưởng nhanh, an toàn, bền vững, trong đó tập trung đẩy mạnh 
 doanh thu khai thác mới, ưu tiên đầu tư năng lực công nghệ thông tin với chiến lược chuyển dịch số 
 tập trung vào chất lượng dịch vụ khách hàng, gia tăng trải nghiệm khách hàng đáp ứng tối đa nhu 
 cầu của khách hàng.","Về mặt vận hành và hệ thống
 MBAL ra mắt thành công 07 sản phẩm mới trong năm 2024, gồm Phụ Nữ Toả Sáng, An Tâm Toàn 
 Diện, Người Trụ Cột, Chắp Cánh Ước Mơ, Ung Dung Sống Trọn, An Tâm Tài Chính, An Tâm Tài Chính 
 Toàn Diện; ký kết hợp tác với đối tác eBao để triển khai chuyển đổi hệ thống bảo hiểm lõi (hệ thống 
 Core bảo hiểm); và triển khai hoạt động Chăm sóc Khách hàng trên toàn hành trình từ bán mới tớ
 các hoạt động sau bán trong thời gian hiệu lực hợp đồng.","|
| Tình hình tài chính | Top 8 về doanh thu phí bảo hiểm, Top 2 về Bancassurance và góp phần đưa MB đạt vị trí Top 1 thị 
 trường về Bancassurance.",kpi_like,S_product,0.95,llm_weak_agree,,
vpbank_2022_s1204_1,vpbank_2022,vpbank,2022,06 • Quản trị Ngân hàng,"Xem xét phê duyệt gần 800 tờ trình liên quan đến việc tuyển dụng, bổ nhiệm, miễn nhiệm, điều chỉnh lương cho các vị trí quản lý
3.","Xem xét và có các chỉ đạo kịp thời hàng tháng về các chỉ số nhân sự và hoạt động hàng tháng của Khối Quản trị nguồn nhân lực (QTNNL) cũng như các công ty thành viên
2.","Tư vấn cho HĐQT các hoạt động định kỳ như: Phương án chia thưởng hiệu quả làm việc năm 2021, Phê duyệt định biên và chi phí nhân sự năm 2022
4.",paragraph,S_labor,0.95,llm_weak_agree,,
bsc_2021_s627_1,bsc_2021,bsc,2021,2.2. GIẢI PHÁP THÚC ĐẨY HOẠT ĐỘNG KINH DOANH,"- Phát triển hệ sinh thái sản phẩm dịch vụ: Tăng cường sự phối hợp giữa các hoạt động kinh doanh nhằm cung ứng một hệ sinh thái sản phẩm dịch vụ đa dạng, toàn diện cho từng nhóm đối tượng khách hàng, từ đó tạo ra lợi thế cạnh tranh và giá trị gia tăng khác biệt trên thị trường.","- Thúc đẩy hoạt động bán chéo với BIDV: Khai thác sức mạnh hệ thống về thương hiệu và khách hàng, thúc đẩy sự hợp tác toàn diện công tác bán chéo sản phẩm dịch vụ chứng khoán, mở rộng quy mô và mạng lưới bán lẻ ra tất cả các chi nhánh BIDV phủ khắp trên toàn quốc.","- Không ngừng cải tiến chất lượng sản phẩm, dịch vụ: Nghiên cứu, thiết kế các gói sản phẩm với chính sách phí linh hoạt phù hợp với nhu cầu và hành vi của khách hàng; Triển khai các chương trình khách hàng thân thiết, ưu đãi phí giao dịch nhằm thu hút khách hàng mới và giữ chân khách hàng hiện hữu; Xây dựng và phát triển các công cụ và tiện ích hỗ trợ Nhà đầu tư giao dịch qua kênh trực tuyến.",bullet_like,S_product,0.95,llm,,
bidv_2020_s725_1,bidv_2020,bidv,2020,NỖ LỰC BỀN VỮNG CHO PHÁT TRIỂN KINH TẾ,"Với việc liên tục hoàn thành toàn diện các chỉ tiêu kế hoạch kinh doanh qua các năm đã tạo cơ sở để BIDV thực hiện tốt trách nhiệm đối với xã hội thông qua việc đóng góp cho ngân sách nhà nước, đem lại lợi ích tài chính lâu dài cho cổ đông và người lao động.",BIDV xác định mục tiêu phát triển bền vững chỉ có thể thực hiện được khi các mục tiêu kinh tế được đảm bảo.,"Phát triển các ngành nghề kinh tế, kinh tế các địa phương, hỗ trợ doanh nghiệp nhỏ và vừa, trao quyền cho phụ nữ làm chủ, đóng góp tích cực vào công cuộc xóa đói, giảm nghèo, nâng cao chất lượng đời sống xã hội.",paragraph,S_community,0.85,llm,,
vpbank_2023_s2260_0,vpbank_2023,vpbank,2023,Báo cáo tình hình tài chính hợp nhất (tiếp theo),"| | Thuyết 
 minh | Ngày 31 tháng 12 
 năm 2023
 (triệu đồng) | Ngày 31 tháng 12 
 năm 2022
 (triệu đồng) |
|----------------------------------------------------------------|------|-------------|-------------|
| NỢ PHẢI TRẢ | | | |
| Các khoản nợ Chính phủ và NHNN | 18 | 4.118.311 | 1.929.233 |
| • Tiền gửi và vay Chính phủ, NHNN | | 4.118.311 | 1.929.233 |
| Tiền gửi và vay các tổ chức tài chính (“TCTC”), TCTD khác | | 156.356.651 | 140.249.116 |
| • Tiền gửi của các TCTD khác | 19.1 | 83.234.756 | 51.325.927 |
| • Vay các TCTC, TCTD khác | 19.2 | 73.121.895 | 88.923.189 |
| Tiền gửi của khách hàng | 20 | 442.368.381 | 303.151.417 |
| Các công cụ tài chính phái sinh và các khoản nợ tài chính khác | 9 | 392 | 15.369 |
| Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro | 21 | 22.045 | 47.050 |
| Phát hành giấy tờ có giá | 22 | 47.787.312 | 63.699.974 |
| Các khoản nợ khác | | 27.118.303 | 18.418.807 |
| • Các khoản lãi, phí phải trả | 23.1 | 13.812.285 | 8.596.581 |
| • Thuế thu nhập doanh nghiệp hoãn lại phải trả | 24.2 | 65.310 | 8.844 |
| • Các khoản phải trả và công nợ khác | 23.2 | 13.240.708 | 9.813.382 |
| TỔNG NỢ PHẢI TRẢ | | 677.771.395 | 527.510.966 |
| VỐN CHỦ SỞ HỮU | | | |
| Vố | | 103.331.782 | 66.550.770 |
| * Vốn điều lệ | | 79.339.236 | 67.434.236 |
| * Thặng dư vốn cổ phần | | 23.992.546 | - |
| * Cổ phiếu quỹ | | - | (883.466) |
| Các quỹ của TCTD | | 12.233.282 | 13.535.084 |
| Lợi nhuận chưa phân phối | | 19.065.969 | 16.751.804 |
| • Lợi ích của cổ đông không kiểm soát | | 5.164.494 | 6.664.262 |
| TỔNG VỐN CHỦ SỞ HỮU | 25 | 139.795.527 | 103.501.920 |
| TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU | | 817.566.922 | 631.012.886 |",,,table_like,Non_ESG,1.0,llm,,
bidv_2021_s1488_3,bidv_2021,bidv,2021,"HOẠT ĐỘNG PHÒNG CHỐNG COVID - 19, TÀI TRỢ Y TẾ","BIDV đã đóng góp số tiền hơn 300 tỷ đồng cho các hoạt động phòng, chống dịch COVID-19 ủng hộ các quỹ, các chương trình phòng chống Covid, các cơ sở y tế, an ninh cửa khẩu, hỗ trợ Chính phủ, các địa phương trong cả nước.","Trong cuộc chiến chống đại dịch cùng Đảng, Nhà nước và Nhân dân, BIDV đã phát huy cao nhất trách nhiệm xã hội vì cộng đồng, có những đóng góp tích cực, hiệu quả cho công tác phòng chống dịch COVID-19, được lãnh đạo, chính quyền, nhân dân và cộng đồng ghi nhận.","Đối với các bệnh viện cơ sở y tế tuyến đầu thực hiện công tác khám chữa bệnh, xét nghiệm, hỗ trợ trang thiết bị y tế,...",kpi_like,S_community,1.0,llm,,
vpbank_2023_s2953_1,vpbank_2023,vpbank,2023,38. Tình hình thu nhập của nhân viên,"Thu nhập của nhân viên 
 (Triệu đồng) | | |
| 1.","Tổng số nhân viên bình quân (người)
 (Chỉ bao gồm các nhân viên chính thức) | 27.042 | 27.433 |
| II.","Tiền lương bình quân tháng | 23,47 | 22,19 |
| 5.",table_like,S_labor,1.0,llm_weak_agree,,
bidv_2020_s866_0,bidv_2020,bidv,2020,"Đẩy mạnh việc hỗ trợ và tăng cường phát triển các hoạt động kinh doanh theo mô hình Ngân hàng số, theo đó, tăng cường triển khai số hóa tối đa các hoạt động nghiệp vụ của ngân hàng","và thông dụng trong nước và quốc tế (IBPS, thanh toán bù trừ, VCB Money, SWIFT, ...); hệ thống Thanh toán song phương, đa phương, kết nối thanh toán với các tổ chức như KBNN, Thuế và hơn 20 ngân hàng trong nước..",,,paragraph,Non_ESG,0.95,llm,,
viettinbank_2023_s2348_6,viettinbank_2023,viettinbank,2023,HOẠT ĐỘNG HỖ TRỢ VÀ CHĂM SÓC KHÁCH Ế ẠỘỢ HÀNG ĐỊNH CHẾ TÀI CHÍNH,"Bên cạnh việc hoàn thiện nền tảng SPDV, VietinBank liên tục cải tiến chính sách, ứng dụng số hóa vào các quy trình nhằm nâng cao chất lượng dịch vụ trước và sau bán hàng, bảo đảm trải nghiệm của khách hàng là xuyên suốt trong hành trình đồng hành với VietinBank.","Phiên bản nâng cấp BankPay là bước đi chiến lược của VietinBank để chiếm lĩnh thị phần dịch vụ, thị phần thanh toán, tăng trưởng tiền gửi không kỳ hạn, thu hút nguồn vốn giá rẻ để tối ưu hóa chi phí huy động.",,paragraph,S_product,0.95,llm_weak_agree,,
bidv_2021_s405_1,bidv_2021,bidv,2021,Ông TỪ QUỐC HỌC Trưởng khối Pháp chế và kiểm soát tuân thủ,- Cử nhân Tài chính ngân hàng.,- Sinh năm 1963.,- Bắt đầu làm việc tại BIDV từ năm 1987.,bullet_like,Non_ESG,1.0,llm,,
mbbank_2024_s2183_1,mbbank_2024,mbbank,2024,Các quy định liên quan bao gồm,"- Các Hợp đồng, giao dịch (không thuộc phạm vi đối tượng cấm hoặc hạn chế theo quy định của Luật các tổ chức tín dụng) của MB với các Phó Tổng Giám đốc, người quản lý khác của MB và/hoặc với người có liên quan của họ chỉ được ký kết khi có chấp thuận của Hội đồng Quản trị MB.","- Thành viên Hội đồng Quản trị, thành viên Ban Kiểm soát, Tổng Giám đốc và Người điều hành không được mua hoặc bán hoặc giao dịch cổ phiếu của MB hay của các công ty con khi họ có quyền chiếm hữu thông tin có thể ảnh hưởng đến giá của những cổ phiếu này trong khi các cổ đông khác không có thông tin đó.",,bullet_like,G,0.95,llm_weak_agree,,
viettinbank_2021_s1032_0,viettinbank_2021,viettinbank,2021,"NGÂN HÀNG TIÊU BIỂU TRONG VIỆC CHUYỂN ĐỔI SỐ TOÀN DIỆN HĐKD VÀ QUẢN TRỊ, NÂNG CAO TRẢI NGHIỆM KHÁCH HÀNG","NGÂN HÀNG TIÊU BIỂU TRONG VIỆC CHUYỂN ĐỔI SỐ TOÀN DIỆN HĐKD VÀ QUẢN TRỊ, NÂNG CAO TRẢI NGHIỆM KHÁCH HÀNG",,,heading_like,S_product,0.9,llm_weak_agree,,
viettinbank_2023_s1640_2,viettinbank_2023,viettinbank,2023,4 - CHỈ TIÊU KẾ HOẠCH NĂM 2024,"|
| Các tỷ lệ an toàn hoạt động | Tuân thủ quy định của NHNN |","|
| Cổ tức | Tỷ lệ chi trả cổ tức và cơ cấu chi trả cổ tức (tiền mặt, cổ phiếu) thực hiện 
 theo phê duyệt của Cơ quan Nhà nước có thẩm quyền và tuân thủ quy 
 định của pháp luật.",,table_like,G,0.95,llm_weak_agree,,
bidv_2020_s749_3,bidv_2020,bidv,2020,NÂNG CAO CHẤT LƯỢNG SẢN PHẨM DỊCH VỤ,"- Thông tin đầy đủ, trung thực và chủ động tới khách hàng: Song song với việc liên tục làm giàu và bảo mật thông tin khách hàng, BIDV luôn chủ động thông tin công khai, minh bạch về sản phẩm dịch vụ, chính sách sản phẩm, chương trình ưu đãi khuyến mại tới khách hàng qua nhiều kênh thông tin như website, báo chí chính thống, email, tin nhắn SMS, tin nhắn trên ứng dụng BIDV SmartBanking, .","- Không ngừng đổi mới, cải cách sâu rộng mọi hoạt động của hệ thống hướng đến khách hàng, nhằm đảm bảo chất lượng sản phẩm dịch vụ, đáp ứng nhu cầu giao dịch ngày càng gia tăng của khách hàng: đặc biệt năm 2020 là năm bùng nổ về số lượng giao dịch qua kênh ngân hàng điện tử với 250.23 triệu giao dịch, tăng trưởng 37% so với năm 2019; doanh số giao dịch qua BIDV SmartBanking đạt 1.832 nghìn tỷ đồng, tăng gấp 2 lần so với năm 2019.","và tại hệ thống hơn 1000 điểm giao dịch trên toàn quốc, cùng với các kênh tương tác và chăm sóc khách hàng hiệu quả như các hiện diện mạng xã hội của BIDV, Trung tâm CSKH.",bullet_like,S_product,1.0,llm_weak_agree,,
viettinbank_2024_s2035_26,viettinbank_2024,viettinbank,2024,7 - ĐÁNH GIÁ CÔNG TÁC QUẢN TRỊ CÔNG TY THEO THẺ ĐIỂM QUẢN TRỊ CÔNG TY ASEAN,"| v | VietinBank luôn đối xử công bằng – bình 
 đẳng – minh bạch đối với tất cả các 
 cổ đông |
| P)A.3.","Cổ đông, bao gồm cả cổ đông tổ chức, phải được trao đổi với nhau về các vấn đề liên quan tới quyền cơ bản của 
 cổ đông như nêu trong bộ Nguyên tắc Quản trị Công ty nàytrừ trường hợp ngoại lệ nhằm ngăn ngừa lạm dụng |
| (P)A21 | Có bằng chứng gì về rào cản đối với việc cổ 
 đông không được trao đổi thông tin hoặc 
 tham khảo ý kiến các cổ đông khác?","Quyền tham gia hiệu quả vào và biểu quyết trong ĐHĐCĐ và được thông báo về các quy định, bao gồm thủ tục 
 biểu quyết diễn ra trong ĐHĐCĐ | P)A.3.",table_like,G,1.0,llm,,
ocb_2021_s23_0,ocb_2021,ocb,2021,ĐÁNH GIÁ CỦA HỘI ĐỒNG QUẢN TRỊ VỀ HOẠT ĐỘNG CỦA OCB,"- 79 Đánh giá chung về công tác quản trị doanh nghiệp
- 83 Định hướng hoạt động của HĐQT năm 2022",,,bullet_like,G,0.95,llm_weak_agree,,
techcombank_2022_s1686_0,techcombank_2022,techcombank,2022,Nhân viên,Tổng số cán bộ nhân viên của Ngân hàng và các công ty con vào ngày 31 tháng 12 năm 2022 là 12.339 người (ngày 31 tháng 12 năm 2021: 12.506 người).,,,paragraph,S_labor,1.0,llm_weak_agree,,
bsc_2021_s973_0,bsc_2021,bsc,2021,CHUNG TAY ĐẨY LÙI COVID-19,"Song song với đó, ngay khi bùng phát đợt dịch lần thứ 4, BSC đã ủng hộ 500 triệu đồng cho quỹ Vắc-xin phòng chống Covid với mong muốn san sẻ khó khăn với cộng đồng trong cuộc chiến chống lại đại dịch.",,Đóng góp này tuy không lớn nhưng thiết thực khi có thể góp phần sớm đưa Vắc-xin chống Covid-19 đến với mọi người dân.,kpi_like,S_community,1.0,llm_weak_agree,,
vpbank_2021_s378_0,vpbank_2021,vpbank,2021,MỌI NHU CẦU ĐỀU Ễ D Ọ Ễ DÀNG ĐƯỢC ĐÁP ỨNG Ở VPBANK,"Chính sự hài lòng của khách hàng ""ã giúp cho VPBank vươn lên vị trí dẫn ""ầu trong mảng cho vay xe du lịch cá nhân, ""ồng thời cũng ""i ""ầu trong cho vay mua nhà, phát triển thẻ tín dụng, cũng như kinh doanh dịch vụ Bancassurance.",,"Và ""ó là nền tảng ""ể khối khách hàng cá nhân của VPBank có kết quả kinh doanh ấn tượng trong năm 2021.",paragraph,S_product,0.95,llm,,
vpbank_2023_s1123_0,vpbank_2023,vpbank,2023,Ông NGÔ CHÍ DŨNG Chủ tịch HĐQT,"- 2010 đến nay: Chủ tịch HĐQT VPBank
- 2006 - 4/2010: Phó Chủ tịch HĐQT Ngân hàng TMCP Kỹ thương Việt Nam (Techcombank)
- 1996 - 2004: Cổ đông sáng lập và thành viên HĐQT Ngân hàng TMCP Quốc tế (VIB)
- Tiến sĩ Kinh tế, Viện nghiên cứu Chiến lược chính trị kinh tế thuộc Viện Hàn lâm Khoa học Liên bang Nga; Kỹ sư Địa chất công trình, Đại học Thăm dò địa chất Matxcova, Liên bang Nga.",,,bullet_like,Non_ESG,1.0,llm,,
bsc_2021_s363_1,bsc_2021,bsc,2021,Diễn biến Xuất nhập khẩu qua các năm,"Tỷ giá USD/VND được hỗ trợ chủ yếu từ nhu cầu VND tăng cao, dựa trên các lý do sau: (1) Nhu cầu sử dụng đồng USD trong quý III.2021 tại Việt Nam suy giảm mạnh do các hoạt động nhập khẩu bị cản trở bởi lệnh giới nghiêm kinh tế, (2) Nguồn vốn giải ngân FDI, (3) Dự trữ ngoại hối duy trì ở mức cao sau khi Việt Nam được gỡ bỏ khỏi danh sách các nước thao túng tiền tệ.","Tính đến ngày 13/12, tỷ giá trung tâm tăng 0,33% YTD, tỷ giá liên ngân hàng giảm nhẹ -0,7% YTD, trong khi tỷ giá tự do tăng mạnh +1,29% YTD.",,kpi_like,Non_ESG,1.0,llm,,
viettinbank_2023_s1512_0,viettinbank_2023,viettinbank,2023,VỀ HOẠT ĐỘNG KINH DOANH,"Năm 2023, bám sát định hướng đã được thông qua tại ĐHĐCĐ, với sự chỉ đạo quyết liệt từ HĐQT và sự đồng lòng của toàn thể CBNV, VietinBank đã hoàn thành xuất sắc những mục tiêu kinh doanh năm 2023 với nhiều dấu ấn nổi bật.",,"Ngân hàng tập trung đẩy mạnh chiến lược kinh doanh theo chiều sâu, chuyển dịch cơ cấu nguồn thu hiệu quả theo hướng đa dạng hóa, tăng cường phát triển các hoạt động phi tín dụng, tối ưu hóa chất lượng hoạt động, quản trị danh mục tín dụng chặt chẽ kết hợp với ứng dụng nền tảng công nghệ hiện đại.",paragraph,Non_ESG,0.95,llm,,
viettinbank_2022_s1675_0,viettinbank_2022,viettinbank,2022,Vốn ²iều lệ,"Vốn iều lệ của Ngân hàng theo Giấy phép thành lập và hoạt ộng số 142/GP-NHNN ngày 03 tháng 7 năm 2009 là 11.252.973 triệu VND, trong ó phần vốn Nhà nước là 10.040.855 triệu VND và vốn của nhà ầu tư bên ngoài thông qua ợt phát hành cổ phiếu lần ầu là 1.212.118 triệu VND.",,,kpi_like,Non_ESG,1.0,llm,,
vpbank_2021_s515_0,vpbank_2021,vpbank,2021,TRÁCH NHIỆM XÃ HỘI,"Trong 2 năm qua, VPBank ""ược ghi nhận là một trong những doanh nghiệp vừa nỗ lực hoạt ""ộng thông suốt, hiệu quả, góp phần duy trì sự ổn ""ịnh, chống ""ứt gãy của nền kinh tế; vừa tham gia tích cực, hiệu quả vào công tác phòng chống dịch của cả nước; quan tâm hỗ trợ các khách hàng, ""ối tác gặp khó khăn do ""ại dịch, nhất là nhóm",,,paragraph,S_community,0.95,llm,,
viettinbank_2023_s340_0,viettinbank_2023,viettinbank,2023,TOP 100 NƠI LÀM VIỆC TỐT NHẤT VIỆT NAM DO ANPHABE TRAO TẶNG,"Tiếp sau chuỗi thành tích ấn tượng với 5 năm liên tiếp được trao tặng danh hiệu ""Trung tâm Dịch vụ Khách hàng xuất sắc nhất Việt Nam"" (Best Contact Center, Vietnam), năm 2023, VietinBank được tạp chí uy tín Global Banking and Finance Review trao tặng giải thưởng ""Trung tâm Dịch vụ Khách hàng sáng tạo nhất Việt Nam 2023"" (Excellence in Innovation Contact Center Vietnam 2023) như một sự ghi nhận những nỗ lực không ngừng của VietinBank trong việc nâng cao hơn nữa chất lượng dịch vụ hỗ trợ, mang lại trải nghiệm xuất sắc cho khách hàng.",,,paragraph,S_product,0.95,llm,,
agribank_2022_s706_3,agribank_2022,agribank,2022,Gắn kết và nâng cao sức khỏe cộng đồng,"Ứng dụng cho phép mọi người tham gia và kết nối với cộng đồng yêu thể thao, chia sẻ các hoạt động hàng ngày với bạn bè, theo dõi, kết bạn, tham gia vào các đội ngay trên ứng dụng; đồng thời, khi tham gia các sự kiện chạy bộ do Agribank tổ chức, thành tích được quy đổi thành tiền gây quỹ từ thiện.","Đặc biệt, năm 2022, Agribank ra mắt ứng dụng thể thao miễn phí trên nền tảng điện thoại mang tên Agribank Sports.",,paragraph,S_community,0.95,llm_weak_agree,,
techcombank_2024_s115_1,techcombank_2024,techcombank,2024,Nhân tài,"Chiến lược nhân tài của chúng tôi kết hợp thu hút nhân tài hàng đầu tại địa phương và toàn cầu với không ngừng nâng cấp kỹ năng công nghệ cũng như phát triển năng lực lãnh đạo, đảm bảo nhân viên được trang bị đầy đủ để thúc đẩy kế hoạch chuyển đổi và tăng trưởng đầy tham vọng của Ngân hàng.","Techcombank tự định vị là ""một công ty khởi nghiệp quy mô lớn"", pha trộn sự linh hoạt của một công ty khởi nghiệp nhờ công nghệ với tầm ảnh hưởng của một tổ chức tài chính hàng đầu tại Việt Nam.",,paragraph,S_labor,1.0,llm,,
techcombank_2021_s1137_0,techcombank_2021,techcombank,2021,BÁO CÁO BỀN VỮNG (ESG),"Ngân hàng cũng đã và đang không ngừng tăng cường các giải pháp đồng hành cùng khách hàng vượt qua khó khăn trong và sau đại dịch, hướng đến hỗ trợ cộng đồng ổn định để phát triển kinh doanh.",,"Techcombank đặt mục tiêu hàng đầu là bảo đảm an toàn sức khỏe cho cán bộ nhân viên, qua đó đảm bảo sức khỏe cho khách hàng và duy trì tốt nhất hoạt động kinh doanh liên tục.",paragraph,S_community,0.9,llm_weak_agree,,
viettinbank_2023_s1027_1,viettinbank_2023,viettinbank,2023,Kế hoạch hành động năm 2024,"- » Xây dựng và thực thi các sáng kiến chuyển đổi số trọng điểm, kiện toàn hệ thống VBCS, tinh giản quy trình nghiệp vụ, tạo dựng và lan tỏa chất lượng dịch vụ chuyên nghiệp tới khách hàng.","- » Tăng cường cải tiến quy trình và hệ thống xử lý, đẩy mạnh tự động hóa, tối ưu hóa nguồn lực, nâng cao năng suất lao động, chất lượng vận hành và cải thiện hơn nữa sự hài lòng của khách hàng.",,bullet_like,S_product,0.9,llm_weak_agree,,
agribank_2020_s73_0,agribank_2020,agribank,2020,CÁC DẤU ẤN AGRIBANK NĂM 2020,"Lần thứ 5 được vinh danh Ngân hàng vì cộng đồng (2015, 2017, 2018, 2019, 2020) trong lễ trao giải thưởng Ngân hàng Việt Nam tiêu biểu năm 2020 do Hiệp hội Ngân hàng Việt Nam phối hợp với Tập đoàn Dữ liệu Quốc tế (IDG) tại Việt Nam tổ chức.",,,paragraph,S_community,1.0,llm,,
vietcombank_2023_s619_2,vietcombank_2023,vietcombank,2023,PHƯƠNG CHÂM HOẠT ĐỘNG NĂM 2024,"Gắn hiệu quả kinh doanh với đảm bảo an toàn sức khoẻ, ổn định việc làm, nâng cao đời sống vật chất, tinh thần của cán bộ và người lao động.","Ban Điều hành lãnh đạo, chỉ đạo sát sao kế hoạch kinh doanh năm 2024.",,paragraph,S_labor,1.0,llm_weak_agree,,
vpbank_2023_s1041_1,vpbank_2023,vpbank,2023,"Những cải tiến về cơ cấu tổ chức, chính sách và quản lý",Triển khai chương trình mới (quà tặng voucher nghỉ dưỡng cho CBNV và người thân).,"Các chương trình phúc lợi hiện hữu (khám sức khỏe định kỳ, bảo hiểm sức khỏe và tai nạn VPBank Care.) được duy trì với chất lượng tốt hơn trong khuôn khổ ngân sách bằng hoặc thấp hơn.",Đây là một chế độ phúc lợi khá nổi bật trên thị trường lao động.,paragraph,S_labor,1.0,llm_weak_agree,,
vpbank_2023_s2032_1,vpbank_2023,vpbank,2023,Phòng chống rửa tiền,"Các bản tin, email truyền thông và báo cáo đánh giá rủi ro cũng liên tục được thực hiện nhằm kịp thời cảnh báo các rủi ro về rửa tiền, cấm vận trừng phạt cần lưu ý phát sinh trong hoạt động kinh doanh của VPBank, cũng như nỗ lực nâng cao nhận thức và tạo ra văn hóa về tuân thủ trong phạm vi toàn ngân hàng.","Về công tác đào tạo, cùng với các lớp đào tạo hàng năm cho toàn thể CBNV, VPBank tăng cường các lớp đào tạo chuyên sâu cho các cán bộ chuyên môn thuộc đa dạng các bộ phận, từ kinh doanh đến vận hành, thông qua cả hình thức tập trung và trực tuyến để đáp ứng nhu cầu cấp thiết trong việc nắm bắt và triển khai công tác phòng chống rửa tiền tại các đơn vị.",,paragraph,G,0.95,llm_weak_agree,,
shb_2022_s936_0,shb_2022,shb,2022,"Đẩy mạnh hoạt động tiếp xúc, gặp gỡ các nhà đầu tư","Tham gia đồng tổ chức các Hội thảo, Hội nghị xúc tiến đầu tư tại các địa phương có điểm giao dịch của SHB (năm 2022, SHB đã tham gia hội nghị ""Giải pháp tín dụng thúc đẩy thu mua, tiêu thụ, xuất khẩu các mặt hàng nông sản chủ lực vùng ĐBSCL"" ngày 13/12/2022; Tọa đàm ""Gặp gỡ đại diện doanh nghiệp hai nước Việt Nam - Lào"" ngày 10/1/2022; đồng hành tổ chức Hội thảo giới thiệu ""Dự án Thúc đẩy tiết kiệm năng lượng trong các ngành công nghiệp Việt Nam"";.)",,,paragraph,S_community,0.9,llm,,
bidv_2023_s895_1,bidv_2023,bidv,2023,KẾT QUẢ CÔNG TÁC ĐIỀU HÀNH TRONG NĂM 2023 (tiếp theo),"Triển khai thành công nhiều dự án nâng cao năng lực quản lý rủi ro như dự án kiểm định độc lập mô hình đo lường rủi ro thị trường, rủi ro thanh khoản; Trang bị giải pháp hệ thống ALM; Nâng cấp, mở rộng hệ thống phòng chống rửa tiền.","Phát triển, cải tiến các công cụ/mô hình quản lý rủi ro, làm nền tảng cho hoạt động quản lý rủi ro hiện đại, chuyên nghiệp, hướng đến thông lệ quốc tế: Triển khai thí điểm công cụ sơ đồ hóa quy trình nghiệp vụ; Cải tiến phương pháp luận và danh mục triển khai công cụ tự đánh giá kiểm soát rủi ro hoạt động (RCSA), chỉ số cảnh báo rủi ro chính (KRI); Nghiên cứu các phương pháp tính vốn theo Basel III.",Tiếp tục đẩy mạnh triển khai thực hiện văn hóa kiểm soát rủi ro trên toàn hệ thống.,paragraph,G,1.0,llm,,
